dataset,run,topic,turn,agent_id,agent_name,stance,confidence,speaker_this_turn,stance_changed
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",25,agent_gen_1,김태훈,72.0,84,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",26,agent_gen_1,김태훈,72.0,84,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",27,agent_gen_1,김태훈,68.0,82,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",28,agent_gen_1,김태훈,68.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",29,agent_gen_1,김태훈,68.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",30,agent_gen_1,김태훈,68.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",0,agent_gen_2,박서연,100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",1,agent_gen_2,박서연,100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",2,agent_gen_2,박서연,100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",3,agent_gen_2,박서연,75.0,65,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",4,agent_gen_2,박서연,75.0,65,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",5,agent_gen_2,박서연,75.0,65,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",6,agent_gen_2,박서연,75.0,65,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",7,agent_gen_2,박서연,75.0,65,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",8,agent_gen_2,박서연,75.0,65,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",9,agent_gen_2,박서연,68.0,75,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",10,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",11,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",12,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",13,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",14,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",15,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",16,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",17,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",18,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",19,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",20,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",21,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",22,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",23,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",24,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",25,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",26,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",27,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",28,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",29,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",30,agent_gen_2,박서연,68.0,75,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",0,agent_gen_3,이준호,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",1,agent_gen_3,이준호,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",2,agent_gen_3,이준호,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",3,agent_gen_3,이준호,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",4,agent_gen_3,이준호,-100.0,82,True,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",5,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",6,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",7,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",8,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",9,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",10,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",11,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",12,agent_gen_3,이준호,-100.0,82,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",13,agent_gen_3,이준호,-85.0,78,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",14,agent_gen_3,이준호,-85.0,78,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",15,agent_gen_3,이준호,-85.0,72,True,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",16,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",17,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",18,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",19,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",20,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",21,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",22,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",23,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",24,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",25,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",26,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",27,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",28,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",29,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",30,agent_gen_3,이준호,-85.0,72,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",0,agent_gen_4,최유진,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",1,agent_gen_4,최유진,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",2,agent_gen_4,최유진,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",3,agent_gen_4,최유진,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",4,agent_gen_4,최유진,-100.0,,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",5,agent_gen_4,최유진,-95.0,95,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",6,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",7,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",8,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",9,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",10,agent_gen_4,최유진,-95.0,95,True,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",11,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",12,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",13,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",14,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",15,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",16,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",17,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",18,agent_gen_4,최유진,-95.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",19,agent_gen_4,최유진,-98.0,95,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",20,agent_gen_4,최유진,-98.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",21,agent_gen_4,최유진,-99.0,95,True,True
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",22,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",23,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",24,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",25,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",26,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",27,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",28,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",29,agent_gen_4,최유진,-99.0,95,True,False
elon-musk-five-runs,run-01,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",30,agent_gen_4,최유진,-99.0,95,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",0,agent_gen_1,김태훈,100.0,,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",1,agent_gen_1,김태훈,100.0,,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",2,agent_gen_1,김태훈,100.0,88,True,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",3,agent_gen_1,김태훈,100.0,88,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",4,agent_gen_1,김태훈,100.0,88,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",5,agent_gen_1,김태훈,100.0,88,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",6,agent_gen_1,김태훈,100.0,88,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",7,agent_gen_1,김태훈,100.0,88,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",8,agent_gen_1,김태훈,95.0,82,True,True
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",9,agent_gen_1,김태훈,95.0,82,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",10,agent_gen_1,김태훈,95.0,82,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",11,agent_gen_1,김태훈,95.0,82,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",12,agent_gen_1,김태훈,95.0,86,True,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",13,agent_gen_1,김태훈,95.0,86,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",14,agent_gen_1,김태훈,95.0,86,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",15,agent_gen_1,김태훈,95.0,86,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",16,agent_gen_1,김태훈,95.0,86,False,False
elon-musk-five-runs,run-02,"일론 머스크는 시대를 앞서간 천재인가, 아니면 돈과 권력으로 세상을 실험하는 무모한 몽상가인가?",17,agent_gen_1,김태훈,90.0,88,True,True
